ticker,run_date,prediction_date,horizon,predicted,naive,actual,ae_gru,ae_naive,direction_correct
FTSC,2026-05-08,2026-05-18,10,2250.83,2200.0,2250.0,0.8299999999999272,50.0,True
NEIC,2026-05-08,2026-05-18,10,1403.66,1745.0,1920.0,516.3399999999999,175.0,False
NSBC,2026-05-08,2026-05-18,10,14621.37,14000.0,15000.0,378.6299999999992,1000.0,True
NTLC,2026-05-08,2026-05-18,10,12030.65,11700.0,11750.0,280.64999999999964,50.0,True
ONTBF,2026-05-08,2026-05-18,10,2728.34,2775.0,2795.0,66.65999999999985,20.0,False
ORAC,2026-05-08,2026-05-18,10,15044.25,14900.0,15150.0,105.75,250.0,True
BOABF,2026-05-05,2026-05-08,3,5417.13,5410.0,5400.0,17.13000000000011,10.0,False
BOAC,2026-05-05,2026-05-08,3,8427.33,8850.0,8650.0,222.67000000000007,200.0,True
BOAM,2026-05-05,2026-05-08,3,4624.49,4700.0,4690.0,65.51000000000022,10.0,True
BOAN,2026-05-05,2026-05-08,3,3576.87,3500.0,3500.0,76.86999999999989,0.0,False
BOAS,2026-05-05,2026-05-08,3,6884.86,7225.0,7265.0,380.1400000000003,40.0,False
CBIBF,2026-05-05,2026-05-08,3,15425.85,16550.0,16600.0,1174.1499999999996,50.0,False
ETIT,2026-05-05,2026-05-08,3,26.89,29.0,30.0,3.1099999999999994,1.0,False
NTLC,2026-05-05,2026-05-08,3,12277.75,11900.0,11700.0,577.75,200.0,False
ONTBF,2026-05-05,2026-05-08,3,2769.99,2780.0,2775.0,5.010000000000218,5.0,True
ORAC,2026-05-05,2026-05-08,3,15095.95,15000.0,14900.0,195.95000000000073,100.0,False
ORGT,2026-05-05,2026-05-08,3,3224.29,3215.0,2755.0,469.28999999999996,460.0,False
PALC,2026-05-05,2026-05-08,3,7406.49,7310.0,7900.0,493.5100000000002,590.0,True
SAFC,2026-05-05,2026-05-08,3,2409.27,3500.0,3500.0,1090.73,0.0,True
SIBC,2026-05-05,2026-05-08,3,6803.12,7100.0,7150.0,346.8800000000001,50.0,False
SICC,2026-05-05,2026-05-08,3,4243.99,4290.0,4300.0,56.01000000000022,10.0,False
SLBC,2026-05-05,2026-05-08,3,36314.44,37050.0,37500.0,1185.5599999999977,450.0,False
SNTS,2026-05-05,2026-05-08,3,28645.89,28900.0,28900.0,254.11000000000058,0.0,True
SOGC,2026-05-05,2026-05-08,3,7459.93,7600.0,7400.0,59.93000000000029,200.0,True
SPHC,2026-05-05,2026-05-08,3,6748.25,6720.0,7100.0,351.75,380.0,True
UNLC,2026-05-05,2026-05-08,3,62871.18,60500.0,59000.0,3871.1800000000003,1500.0,False
UNLC,2026-05-06,2026-05-08,2,61552.75,59000.0,59000.0,2552.75,0.0,False
CBIBF,2026-05-07,2026-05-08,1,16173.99,16700.0,16600.0,426.0100000000002,100.0,True
BICB,2026-05-07,2026-05-08,1,5130.43,5200.0,5120.0,10.430000000000291,80.0,True
BICB,2026-05-06,2026-05-08,2,5124.09,5125.0,5120.0,4.0900000000001455,5.0,True
BOAB,2026-05-06,2026-05-08,2,8697.4,9200.0,9300.0,602.6000000000004,100.0,False
BOABF,2026-05-06,2026-05-08,2,5388.46,5405.0,5400.0,11.539999999999964,5.0,True
BOAC,2026-05-06,2026-05-08,2,8323.7,8590.0,8650.0,326.2999999999993,60.0,False
SLBC,2026-05-07,2026-05-08,1,37291.82,37500.0,37500.0,208.1800000000003,0.0,True
SNTS,2026-05-07,2026-05-08,1,28771.13,28900.0,28900.0,128.86999999999898,0.0,True
SOGC,2026-05-07,2026-05-08,1,7510.53,7500.0,7400.0,110.52999999999975,100.0,False
SPHC,2026-05-07,2026-05-08,1,6946.39,7175.0,7100.0,153.60999999999967,75.0,True
UNLC,2026-05-07,2026-05-08,1,60709.98,59000.0,59000.0,1709.9800000000032,0.0,False
ORGT,2026-05-08,2026-05-18,10,2915.79,2755.0,2435.0,480.78999999999996,320.0,False
PALC,2026-05-08,2026-05-18,10,7916.54,7900.0,7700.0,216.53999999999996,200.0,False
SAFC,2026-05-08,2026-05-18,10,1938.79,3500.0,3990.0,2051.21,490.0,False
SDSC,2026-05-08,2026-05-18,10,1760.35,1800.0,1750.0,10.349999999999909,50.0,True
SEMC,2026-05-08,2026-05-18,10,1408.14,1525.0,1505.0,96.8599999999999,20.0,True
SGBC,2026-05-08,2026-05-18,10,33443.54,33800.0,35985.0,2541.459999999999,2185.0,False
SHEC,2026-05-08,2026-05-18,10,1653.72,1895.0,1980.0,326.28,85.0,False
SIBC,2026-05-08,2026-05-18,10,6677.16,7150.0,7500.0,822.8400000000001,350.0,False
SICC,2026-05-08,2026-05-18,10,4210.93,4300.0,4305.0,94.06999999999971,5.0,False
SLBC,2026-05-08,2026-05-18,10,37333.2,37500.0,37900.0,566.8000000000029,400.0,False
SMBC,2026-05-08,2026-05-18,10,11665.14,11900.0,12895.0,1229.8600000000006,995.0,False
SNTS,2026-05-08,2026-05-18,10,28704.7,28900.0,28900.0,195.29999999999927,0.0,True
SOGC,2026-05-08,2026-05-18,10,7527.06,7400.0,7485.0,42.0600000000004,85.0,True
SPHC,2026-05-08,2026-05-18,10,7005.16,7100.0,6985.0,20.159999999999854,115.0,True
STAC,2026-05-08,2026-05-18,10,2008.37,2845.0,2660.0,651.6300000000001,185.0,True
TTLC,2026-05-08,2026-05-18,10,2709.36,2720.0,2910.0,200.63999999999987,190.0,False
TTLS,2026-05-08,2026-05-18,10,2929.4,3000.0,3005.0,75.59999999999991,5.0,False
UNLC,2026-05-08,2026-05-18,10,62654.56,59000.0,59950.0,2704.5599999999977,950.0,True
UNXC,2026-05-08,2026-05-18,10,1793.48,1815.0,1835.0,41.51999999999998,20.0,False
ABJC,2026-05-09,2026-05-18,9,2818.56,2975.0,2850.0,31.440000000000055,125.0,True
BICB,2026-05-09,2026-05-18,9,5055.25,5225.0,5200.0,144.75,25.0,True
BICC,2026-05-09,2026-05-18,9,24502.47,26000.0,26450.0,1947.5299999999988,450.0,False
BNBC,2026-05-09,2026-05-18,9,1345.35,1300.0,1545.0,199.6500000000001,245.0,True
BOAB,2026-05-09,2026-05-18,9,8465.36,9400.0,9400.0,934.6399999999994,0.0,True
BOABF,2026-05-09,2026-05-18,9,5326.37,5400.0,5400.0,73.63000000000011,0.0,True
BOAC,2026-05-09,2026-05-18,9,8029.02,8705.0,8630.0,600.9799999999996,75.0,True
BOAM,2026-05-09,2026-05-18,9,4567.13,4700.0,4690.0,122.86999999999989,10.0,True
BOAN,2026-05-09,2026-05-18,9,3497.35,3485.0,3445.0,52.34999999999991,40.0,False
BOAS,2026-05-09,2026-05-18,9,6869.15,7390.0,7595.0,725.8500000000004,205.0,False
CABC,2026-05-05,2026-05-08,3,3993.52,3500.0,3400.0,593.52,100.0,False
CFAC,2026-05-05,2026-05-08,3,1306.83,1325.0,1400.0,93.17000000000007,75.0,False
CIEC,2026-05-05,2026-05-08,3,2925.5,3010.0,3345.0,419.5,335.0,False
FTSC,2026-05-05,2026-05-08,3,2248.84,2220.0,2200.0,48.840000000000146,20.0,False
NEIC,2026-05-05,2026-05-08,3,1542.76,1790.0,1745.0,202.24,45.0,True
SDSC,2026-05-05,2026-05-08,3,1728.86,1725.0,1800.0,71.1400000000001,75.0,True
SEMC,2026-05-05,2026-05-08,3,1490.01,1500.0,1525.0,34.99000000000001,25.0,False
SHEC,2026-05-05,2026-05-08,3,1712.18,1850.0,1895.0,182.81999999999994,45.0,False
SMBC,2026-05-05,2026-05-08,3,11587.76,11550.0,11900.0,312.2399999999998,350.0,True
STAC,2026-05-05,2026-05-08,3,2294.2,2950.0,2845.0,550.8000000000002,105.0,True
TTLC,2026-05-05,2026-05-08,3,2734.2,2745.0,2720.0,14.199999999999818,25.0,True
TTLS,2026-05-05,2026-05-08,3,3031.21,3000.0,3000.0,31.210000000000036,0.0,False
UNXC,2026-05-05,2026-05-08,3,1858.93,1885.0,1815.0,43.930000000000064,70.0,True
TTLC,2026-05-06,2026-05-08,2,2700.09,2700.0,2720.0,19.909999999999854,20.0,True
TTLS,2026-05-06,2026-05-08,2,3002.98,3005.0,3000.0,2.980000000000018,5.0,True
SMBC,2026-05-07,2026-05-08,1,11510.32,11500.0,11900.0,389.6800000000003,400.0,True
STAC,2026-05-07,2026-05-08,1,2627.0,2850.0,2845.0,218.0,5.0,True
TTLC,2026-05-07,2026-05-08,1,2731.08,2740.0,2720.0,11.079999999999927,20.0,True
TTLS,2026-05-07,2026-05-08,1,2997.29,3005.0,3000.0,2.7100000000000364,5.0,True
UNXC,2026-05-07,2026-05-08,1,1857.0,1865.0,1815.0,42.0,50.0,True
BICC,2026-05-04,2026-05-11,7,23953.12,24850.0,26000.0,2046.880000000001,1150.0,False
ECOC,2026-05-04,2026-05-11,7,16184.99,16300.0,16800.0,615.0100000000002,500.0,False
NSBC,2026-05-04,2026-05-11,7,14505.64,13900.0,14010.0,495.6399999999994,110.0,True
SGBC,2026-05-04,2026-05-11,7,33908.02,34095.0,34500.0,591.9800000000032,405.0,False
BICC,2026-05-05,2026-05-11,6,23930.09,24445.0,26000.0,2069.91,1555.0,False
ECOC,2026-05-05,2026-05-11,6,16095.93,16000.0,16800.0,704.0699999999997,800.0,True
NSBC,2026-05-05,2026-05-11,6,14467.32,14000.0,14010.0,457.3199999999997,10.0,True
SGBC,2026-05-05,2026-05-11,6,33598.98,33000.0,34500.0,901.0199999999968,1500.0,True
BICC,2026-05-07,2026-05-11,4,24451.74,24995.0,26000.0,1548.2599999999984,1005.0,False
BICC,2026-05-06,2026-05-11,5,24204.49,24990.0,26000.0,1795.5099999999984,1010.0,False
BOAC,2026-05-06,2026-05-11,5,8191.22,8590.0,8705.0,513.7799999999997,115.0,False
ECOC,2026-05-06,2026-05-11,5,16079.73,16100.0,16800.0,720.2700000000004,700.0,False
NSBC,2026-05-06,2026-05-11,5,14371.59,14000.0,14010.0,361.59000000000015,10.0,True
SGBC,2026-05-06,2026-05-11,5,33413.61,33100.0,34500.0,1086.3899999999994,1400.0,True
ECOC,2026-05-07,2026-05-11,4,16078.78,16100.0,16800.0,721.2199999999993,700.0,False
NSBC,2026-05-07,2026-05-11,4,14268.66,14010.0,14010.0,258.65999999999985,0.0,False
SGBC,2026-05-07,2026-05-11,4,33394.43,33400.0,34500.0,1105.5699999999997,1100.0,False
BICC,2026-05-08,2026-05-11,3,24698.93,25200.0,26000.0,1301.0699999999997,800.0,False
ECOC,2026-05-08,2026-05-11,3,16153.79,16300.0,16800.0,646.2099999999991,500.0,False
NSBC,2026-05-08,2026-05-11,3,14152.0,14000.0,14010.0,142.0,10.0,True
SGBC,2026-05-08,2026-05-11,3,33512.11,33800.0,34500.0,987.8899999999994,700.0,False
BICC,2026-05-09,2026-05-11,2,25088.03,26000.0,26000.0,911.9700000000012,0.0,True
BOAC,2026-05-09,2026-05-11,2,8499.22,8705.0,8705.0,205.78000000000065,0.0,True
ECOC,2026-05-09,2026-05-11,2,16379.54,16800.0,16800.0,420.4599999999991,0.0,True
NSBC,2026-05-09,2026-05-11,2,14158.72,14010.0,14010.0,148.71999999999935,0.0,False
SGBC,2026-05-09,2026-05-11,2,33803.64,34500.0,34500.0,696.3600000000006,0.0,True
BICC,2026-05-10,2026-05-11,1,25360.0,26000.0,26000.0,640.0,0.0,True
ECOC,2026-05-10,2026-05-11,1,16537.1,16800.0,16800.0,262.90000000000146,0.0,True
NSBC,2026-05-10,2026-05-11,1,14160.91,14010.0,14010.0,150.90999999999985,0.0,False
SGBC,2026-05-10,2026-05-11,1,34014.16,34500.0,34500.0,485.8399999999965,0.0,True
CABC,2026-05-09,2026-05-18,9,4432.61,3500.0,3495.0,937.6099999999997,5.0,False
CBIBF,2026-05-09,2026-05-18,9,15233.92,16800.0,19905.0,4671.08,3105.0,False
CFAC,2026-05-09,2026-05-18,9,1293.88,1385.0,1555.0,261.1199999999999,170.0,False
CIEC,2026-05-09,2026-05-18,9,2979.68,3330.0,3290.0,310.32000000000016,40.0,True
ECOC,2026-05-09,2026-05-18,9,16326.84,16800.0,16300.0,26.840000000000146,500.0,True
ETIT,2026-05-09,2026-05-18,9,26.47,30.0,29.0,2.530000000000001,1.0,True
FTSC,2026-05-09,2026-05-18,9,2268.63,2220.0,2250.0,18.63000000000011,30.0,True
NEIC,2026-05-09,2026-05-18,9,1408.53,1745.0,1920.0,511.47,175.0,False
NSBC,2026-05-09,2026-05-18,9,14629.25,14010.0,15000.0,370.75,990.0,True
NTLC,2026-05-09,2026-05-18,9,11957.17,11650.0,11750.0,207.17000000000007,100.0,True
ONTBF,2026-05-09,2026-05-18,9,2735.94,2760.0,2795.0,59.059999999999945,35.0,False
ORAC,2026-05-09,2026-05-18,9,14981.48,14920.0,15150.0,168.52000000000044,230.0,True
ORGT,2026-05-09,2026-05-18,9,2749.7,2550.0,2435.0,314.6999999999998,115.0,False
PALC,2026-05-09,2026-05-18,9,7962.69,7800.0,7700.0,262.6899999999996,100.0,False
SAFC,2026-05-09,2026-05-18,9,1925.73,3500.0,3990.0,2064.27,490.0,False
SDSC,2026-05-09,2026-05-18,9,1734.4,1745.0,1750.0,15.599999999999909,5.0,False
SEMC,2026-05-09,2026-05-18,9,1414.31,1525.0,1505.0,90.69000000000005,20.0,True
SGBC,2026-05-09,2026-05-18,9,33714.68,34500.0,35985.0,2270.3199999999997,1485.0,False
SHEC,2026-05-09,2026-05-18,9,1679.3,1945.0,1980.0,300.70000000000005,35.0,False
SIBC,2026-05-09,2026-05-18,9,6653.55,7095.0,7500.0,846.4499999999998,405.0,False
SICC,2026-05-09,2026-05-18,9,4208.62,4290.0,4305.0,96.38000000000011,15.0,False
SLBC,2026-05-09,2026-05-18,9,37319.88,37500.0,37900.0,580.1200000000026,400.0,False
SMBC,2026-05-09,2026-05-18,9,11811.71,11995.0,12895.0,1083.2900000000009,900.0,False
SNTS,2026-05-09,2026-05-18,9,28717.92,28900.0,28900.0,182.08000000000175,0.0,True
SOGC,2026-05-09,2026-05-18,9,7502.49,7390.0,7485.0,17.48999999999978,95.0,True
SPHC,2026-05-09,2026-05-18,9,7009.71,7050.0,6985.0,24.710000000000036,65.0,True
STAC,2026-05-09,2026-05-18,9,1893.86,2660.0,2660.0,766.1400000000001,0.0,True
TTLC,2026-05-09,2026-05-18,9,2729.36,2750.0,2910.0,180.63999999999987,160.0,False
CBIBF,2026-05-07,2026-05-11,4,15805.16,16700.0,16800.0,994.8400000000001,100.0,False
BICB,2026-05-07,2026-05-11,4,5112.55,5200.0,5225.0,112.44999999999982,25.0,False
BICB,2026-05-06,2026-05-11,5,5104.46,5125.0,5225.0,120.53999999999996,100.0,False
BOAB,2026-05-06,2026-05-11,5,8548.71,9200.0,9400.0,851.2900000000009,200.0,False
BOABF,2026-05-06,2026-05-11,5,5378.1,5405.0,5400.0,21.899999999999636,5.0,True
BOAM,2026-05-06,2026-05-11,5,4602.4,4690.0,4700.0,97.60000000000036,10.0,False
BOAN,2026-05-06,2026-05-11,5,3569.76,3580.0,3485.0,84.76000000000022,95.0,True
BOAS,2026-05-06,2026-05-11,5,6926.13,7240.0,7390.0,463.8699999999999,150.0,False
CBIBF,2026-05-06,2026-05-11,5,15513.7,16700.0,16800.0,1286.2999999999993,100.0,False
ETIT,2026-05-06,2026-05-11,5,26.89,29.0,30.0,3.1099999999999994,1.0,False
ORGT,2026-05-06,2026-05-11,5,3107.82,2975.0,2550.0,557.8200000000002,425.0,False
SAFC,2026-05-06,2026-05-11,5,2484.36,3500.0,3500.0,1015.6399999999999,0.0,True
BOAB,2026-05-07,2026-05-11,4,8780.24,9340.0,9400.0,619.7600000000002,60.0,False
BOABF,2026-05-07,2026-05-11,4,5381.51,5405.0,5400.0,18.48999999999978,5.0,True
BOAC,2026-05-07,2026-05-11,4,8396.48,8785.0,8705.0,308.52000000000044,80.0,True
BOAM,2026-05-07,2026-05-11,4,4624.26,4680.0,4700.0,75.73999999999978,20.0,False
BOAN,2026-05-07,2026-05-11,4,3529.79,3500.0,3485.0,44.789999999999964,15.0,False
BOAS,2026-05-07,2026-05-11,4,7009.95,7225.0,7390.0,380.0500000000002,165.0,False
ETIT,2026-05-07,2026-05-11,4,27.44,29.0,30.0,2.5599999999999987,1.0,False
ORGT,2026-05-07,2026-05-11,4,3043.1,2975.0,2550.0,493.0999999999999,425.0,False
SAFC,2026-05-07,2026-05-11,4,2922.02,3500.0,3500.0,577.98,0.0,True
SIBC,2026-05-07,2026-05-11,4,6859.39,7050.0,7095.0,235.60999999999967,45.0,False
SOGC,2026-05-07,2026-05-11,4,7524.56,7500.0,7390.0,134.5600000000004,110.0,False
BICB,2026-05-08,2026-05-11,3,5111.32,5120.0,5225.0,113.68000000000029,105.0,False
SIBC,2026-05-08,2026-05-11,3,7017.82,7150.0,7095.0,77.18000000000029,55.0,True
SOGC,2026-05-08,2026-05-11,3,7462.95,7400.0,7390.0,72.94999999999982,10.0,False
BICB,2026-05-09,2026-05-11,2,5107.05,5225.0,5225.0,117.94999999999982,0.0,True
BOAB,2026-05-09,2026-05-11,2,9032.62,9400.0,9400.0,367.3799999999992,0.0,True
BOABF,2026-05-09,2026-05-11,2,5382.77,5400.0,5400.0,17.229999999999563,0.0,True
BOAM,2026-05-09,2026-05-11,2,4678.83,4700.0,4700.0,21.170000000000073,0.0,True
BOAN,2026-05-09,2026-05-11,2,3496.64,3485.0,3485.0,11.639999999999873,0.0,False
BOAS,2026-05-09,2026-05-11,2,7210.56,7390.0,7390.0,179.4399999999996,0.0,True
CBIBF,2026-05-09,2026-05-11,2,16278.82,16800.0,16800.0,521.1800000000003,0.0,True
ETIT,2026-05-09,2026-05-11,2,28.7,30.0,30.0,1.3000000000000007,0.0,True
ORGT,2026-05-09,2026-05-11,2,2751.16,2550.0,2550.0,201.15999999999985,0.0,False
SAFC,2026-05-09,2026-05-11,2,3224.4,3500.0,3500.0,275.5999999999999,0.0,True
SIBC,2026-05-09,2026-05-11,2,6987.59,7095.0,7095.0,107.40999999999985,0.0,True
SOGC,2026-05-09,2026-05-11,2,7435.62,7390.0,7390.0,45.61999999999989,0.0,False
BICB,2026-05-10,2026-05-11,1,5108.86,5225.0,5225.0,116.14000000000033,0.0,True
BOAB,2026-05-10,2026-05-11,1,9060.33,9400.0,9400.0,339.6700000000001,0.0,True
BOABF,2026-05-10,2026-05-11,1,5379.97,5400.0,5400.0,20.029999999999745,0.0,True
BOAC,2026-05-10,2026-05-11,1,8513.26,8705.0,8705.0,191.73999999999978,0.0,True
BOAM,2026-05-10,2026-05-11,1,4675.36,4700.0,4700.0,24.640000000000327,0.0,True
BOAN,2026-05-10,2026-05-11,1,3488.82,3485.0,3485.0,3.8200000000001637,0.0,False
BOAS,2026-05-10,2026-05-11,1,7240.46,7390.0,7390.0,149.53999999999996,0.0,True
CBIBF,2026-05-10,2026-05-11,1,16279.83,16800.0,16800.0,520.1700000000001,0.0,True
ETIT,2026-05-10,2026-05-11,1,28.81,30.0,30.0,1.1900000000000013,0.0,True
ORGT,2026-05-10,2026-05-11,1,2654.67,2550.0,2550.0,104.67000000000007,0.0,False
SAFC,2026-05-10,2026-05-11,1,3220.8,3500.0,3500.0,279.1999999999998,0.0,True
SIBC,2026-05-10,2026-05-11,1,6980.89,7095.0,7095.0,114.10999999999967,0.0,True
SOGC,2026-05-10,2026-05-11,1,7426.24,7390.0,7390.0,36.23999999999978,0.0,False
TTLS,2026-05-09,2026-05-18,9,2903.18,2950.0,3005.0,101.82000000000016,55.0,False
UNLC,2026-05-09,2026-05-18,9,61029.54,56000.0,59950.0,1079.5400000000009,3950.0,True
UNXC,2026-05-09,2026-05-18,9,1773.41,1805.0,1835.0,61.58999999999992,30.0,False
ABJC,2026-05-10,2026-05-18,8,2808.53,2975.0,2850.0,41.4699999999998,125.0,True
BICB,2026-05-10,2026-05-18,8,5058.69,5225.0,5200.0,141.3100000000004,25.0,True
BICC,2026-05-10,2026-05-18,8,24706.22,26000.0,26450.0,1743.7799999999988,450.0,False
BNBC,2026-05-10,2026-05-18,8,1334.49,1300.0,1545.0,210.51,245.0,True
BOAB,2026-05-10,2026-05-18,8,8489.19,9400.0,9400.0,910.8099999999995,0.0,True
BOABF,2026-05-10,2026-05-18,8,5321.94,5400.0,5400.0,78.0600000000004,0.0,True
BOAC,2026-05-10,2026-05-18,8,8040.72,8705.0,8630.0,589.2799999999997,75.0,True
BOAM,2026-05-10,2026-05-18,8,4564.5,4700.0,4690.0,125.5,10.0,True
BOAN,2026-05-10,2026-05-18,8,3492.14,3485.0,3445.0,47.13999999999987,40.0,False
BOAS,2026-05-10,2026-05-18,8,6890.28,7390.0,7595.0,704.7200000000003,205.0,False
CABC,2026-05-10,2026-05-18,8,4436.76,3500.0,3495.0,941.7600000000002,5.0,False
CBIBF,2026-05-10,2026-05-18,8,15250.66,16800.0,19905.0,4654.34,3105.0,False
CFAC,2026-05-10,2026-05-18,8,1291.07,1385.0,1555.0,263.93000000000006,170.0,False
CIEC,2026-05-10,2026-05-18,8,2986.16,3330.0,3290.0,303.84000000000015,40.0,True
ECOC,2026-05-10,2026-05-18,8,16462.11,16800.0,16300.0,162.11000000000058,500.0,True
ETIT,2026-05-10,2026-05-18,8,26.51,30.0,29.0,2.4899999999999984,1.0,True
FTSC,2026-05-10,2026-05-18,8,2269.94,2220.0,2250.0,19.940000000000055,30.0,True
NEIC,2026-05-10,2026-05-18,8,1408.92,1745.0,1920.0,511.0799999999999,175.0,False
NSBC,2026-05-10,2026-05-18,8,14631.86,14010.0,15000.0,368.1399999999994,990.0,True
NTLC,2026-05-10,2026-05-18,8,11906.08,11650.0,11750.0,156.07999999999993,100.0,True
ONTBF,2026-05-10,2026-05-18,8,2737.45,2760.0,2795.0,57.55000000000018,35.0,False
ORAC,2026-05-10,2026-05-18,8,14945.3,14920.0,15150.0,204.70000000000073,230.0,True
ORGT,2026-05-10,2026-05-18,8,2657.71,2550.0,2435.0,222.71000000000004,115.0,False
PALC,2026-05-10,2026-05-18,8,7963.23,7800.0,7700.0,263.22999999999956,100.0,False
SAFC,2026-05-10,2026-05-18,8,1927.19,3500.0,3990.0,2062.81,490.0,False
SDSC,2026-05-10,2026-05-18,8,1730.87,1745.0,1750.0,19.13000000000011,5.0,False
SEMC,2026-05-10,2026-05-18,8,1419.45,1525.0,1505.0,85.54999999999995,20.0,True
TTLC,2026-05-06,2026-05-11,5,2698.85,2700.0,2750.0,51.15000000000009,50.0,False
TTLS,2026-05-06,2026-05-11,5,2989.58,3005.0,2950.0,39.57999999999993,55.0,True
UNLC,2026-05-06,2026-05-11,5,62110.48,59000.0,56000.0,6110.480000000003,3000.0,False
CIEC,2026-05-06,2026-05-11,5,2908.99,3000.0,3330.0,421.0100000000002,330.0,False
NTLC,2026-05-06,2026-05-11,5,12130.09,11700.0,11650.0,480.09000000000015,50.0,False
ONTBF,2026-05-06,2026-05-11,5,2723.31,2710.0,2760.0,36.690000000000055,50.0,True
ORAC,2026-05-06,2026-05-11,5,15126.06,15200.0,14920.0,206.0599999999995,280.0,True
PALC,2026-05-06,2026-05-11,5,7221.46,6995.0,7800.0,578.54,805.0,True
SHEC,2026-05-06,2026-05-11,5,1698.1,1845.0,1945.0,246.9000000000001,100.0,False
NTLC,2026-05-07,2026-05-11,4,12062.31,11900.0,11650.0,412.3099999999995,250.0,False
ONTBF,2026-05-07,2026-05-11,4,2707.17,2710.0,2760.0,52.82999999999993,50.0,False
ORAC,2026-05-07,2026-05-11,4,15153.24,15200.0,14920.0,233.23999999999978,280.0,True
PALC,2026-05-07,2026-05-11,4,7568.02,7800.0,7800.0,231.97999999999956,0.0,True
SHEC,2026-05-07,2026-05-11,4,1736.39,1840.0,1945.0,208.6099999999999,105.0,False
SICC,2026-05-07,2026-05-11,4,4248.32,4285.0,4290.0,41.68000000000029,5.0,False
SLBC,2026-05-07,2026-05-11,4,37361.43,37500.0,37500.0,138.5699999999997,0.0,True
SNTS,2026-05-07,2026-05-11,4,28757.15,28900.0,28900.0,142.84999999999854,0.0,True
SPHC,2026-05-07,2026-05-11,4,6959.39,7175.0,7050.0,90.60999999999967,125.0,True
TTLC,2026-05-07,2026-05-11,4,2729.78,2740.0,2750.0,20.2199999999998,10.0,False
TTLS,2026-05-07,2026-05-11,4,2984.22,3005.0,2950.0,34.2199999999998,55.0,True
UNLC,2026-05-07,2026-05-11,4,61074.91,59000.0,56000.0,5074.9100000000035,3000.0,False
CIEC,2026-05-08,2026-05-11,3,3219.91,3345.0,3330.0,110.09000000000015,15.0,True
NTLC,2026-05-08,2026-05-11,3,11991.82,11700.0,11650.0,341.8199999999997,50.0,False
ONTBF,2026-05-08,2026-05-11,3,2740.4,2775.0,2760.0,19.59999999999991,15.0,True
ORAC,2026-05-08,2026-05-11,3,15076.64,14900.0,14920.0,156.63999999999942,20.0,True
PALC,2026-05-08,2026-05-11,3,7769.81,7900.0,7800.0,30.1899999999996,100.0,True
SHEC,2026-05-08,2026-05-11,3,1817.13,1895.0,1945.0,127.86999999999989,50.0,False
SICC,2026-05-08,2026-05-11,3,4270.79,4300.0,4290.0,19.210000000000036,10.0,True
SLBC,2026-05-08,2026-05-11,3,37453.76,37500.0,37500.0,46.23999999999796,0.0,True
SNTS,2026-05-08,2026-05-11,3,28793.29,28900.0,28900.0,106.70999999999913,0.0,True
SPHC,2026-05-08,2026-05-11,3,7027.7,7100.0,7050.0,22.300000000000182,50.0,True
TTLC,2026-05-08,2026-05-11,3,2720.42,2720.0,2750.0,29.579999999999927,30.0,True
TTLS,2026-05-08,2026-05-11,3,2985.53,3000.0,2950.0,35.5300000000002,50.0,True
UNLC,2026-05-08,2026-05-11,3,60420.95,59000.0,56000.0,4420.949999999997,3000.0,False
NTLC,2026-05-09,2026-05-11,2,11912.74,11650.0,11650.0,262.7399999999998,0.0,False
ONTBF,2026-05-09,2026-05-11,2,2750.56,2760.0,2760.0,9.440000000000055,0.0,True
ORAC,2026-05-09,2026-05-11,2,15009.09,14920.0,14920.0,89.09000000000015,0.0,False
PALC,2026-05-09,2026-05-11,2,7848.45,7800.0,7800.0,48.44999999999982,0.0,False
SHEC,2026-05-09,2026-05-11,2,1862.44,1945.0,1945.0,82.55999999999995,0.0,True
SICC,2026-05-09,2026-05-11,2,4271.51,4290.0,4290.0,18.48999999999978,0.0,True
SLBC,2026-05-09,2026-05-11,2,37474.88,37500.0,37500.0,25.12000000000262,0.0,True
SNTS,2026-05-09,2026-05-11,2,28806.34,28900.0,28900.0,93.65999999999985,0.0,True
SPHC,2026-05-09,2026-05-11,2,7035.94,7050.0,7050.0,14.0600000000004,0.0,True
TTLC,2026-05-09,2026-05-11,2,2742.04,2750.0,2750.0,7.960000000000036,0.0,True
TTLS,2026-05-09,2026-05-11,2,2954.31,2950.0,2950.0,4.309999999999945,0.0,False
UNLC,2026-05-09,2026-05-11,2,59137.59,56000.0,56000.0,3137.5899999999965,0.0,False
